113.433662	808.454598	33.801027
112.558357	807.660394	33.844885
111.680077	807.995273	33.889361
110.791901	802.812922	33.933442
109.909996	805.148796	33.977330
109.030960	802.793320	34.021613
107.930901	800.162759	34.076546
107.046959	798.157540	34.120654
106.165680	798.428869	34.164592
105.288521	797.132805	34.208800
104.401398	794.866474	34.252950
103.519882	795.531195	34.296854
102.641838	794.264800	34.341608
101.743782	791.467076	34.385939
100.860420	792.103567	34.430210
99.976181	789.614198	34.474358
99.090263	788.839597	34.519879
98.016022	786.815108	34.572038
97.136520	785.966748	34.616105
96.256142	784.985940	34.660354
95.370956	782.230112	34.704528
94.488281	782.397861	34.748817
93.601143	781.597297	34.793180
92.714058	777.823020	34.837478
91.828781	775.455591	34.881694
90.944977	774.503492	34.926188
90.055138	773.178527	34.970465
89.169540	771.807301	35.023995
87.927536	770.964066	35.076654
87.030502	771.449502	35.121275
86.153542	769.133781	35.165705
85.263443	765.820255	35.209838
84.382019	766.712361	35.253720
83.505981	763.882158	35.297895
82.619797	759.884487	35.342072
81.737160	759.178746	35.386226
80.854683	759.470450	35.430533
79.969559	757.993287	35.474659
79.084358	756.387674	35.518968
78.199097	757.463965	35.563127
77.315041	753.816697	35.607394
76.431282	752.225357	35.651543
75.531456	751.597253	35.696288
74.653000	749.600040	35.740795
73.762939	746.741397	35.784926
72.880402	747.968725	35.828844
72.002182	746.453368	35.873620
71.105103	742.738375	35.917822
70.222076	742.600884	35.961999
69.338860	741.159199	36.006249

69.338920	740.486142	36.144005
70.227740	741.338418	36.189063
71.115720	742.036622	36.233107
71.998220	743.735656	36.277051
72.986720	744.694774	36.326801
73.871840	744.550611	36.371117
74.756300	744.298821	36.415325
75.642380	747.549985	36.459735
76.530560	747.733259	36.504077
77.416000	748.243009	36.548176
78.297720	750.151773	36.595376
79.242960	751.516570	36.640238
80.139380	753.367061	36.684400
81.023880	753.512279	36.728655
81.908940	757.737108	36.772889
82.988360	757.934665	36.827010
83.876000	757.078106	36.871132
84.757280	759.730751	36.915005
85.634660	759.301715	36.959340
86.519700	759.813037	37.003313
87.400860	762.145832	37.047614
88.288140	764.143298	37.091958
89.173720	764.844655	37.136214
90.058440	767.193133	37.180482
90.944080	768.512465	37.224726
91.830380	767.499970	37.269016
92.713560	768.289962	37.313094
93.608300	770.998177	37.357581
94.485680	771.367657	37.401890
95.370700	773.217764	37.445876
96.253520	775.026111	37.489945
97.134140	776.210471	37.534324
98.020740	776.017019	37.578317
98.900300	778.146506	37.623130
99.797120	777.718300	37.667399
100.682240	778.042611	37.711642
101.567160	781.531332	37.755978
102.455460	781.198199	37.800537
103.348820	782.402409	37.844780
104.230380	784.884356	37.889139
105.116940	786.205800	37.933124
105.998320	788.749685	37.977593
106.887620	787.021061	38.028000
108.002700	787.952115	38.077549
108.885520	791.840258	38.122081
109.775720	790.451703	38.166390
110.662360	793.000906	38.210453
111.545040	794.672499	38.254480
112.425600	794.316090	38.299026
113.316600	796.815288	38.343347
114.201120	800.252019	38.388207
115.100080	800.583668	38.432482
115.984120	799.784566	38.476687
116.868240	803.082033	38.521069
117.993060	801.580899	38.576982
118.875480	801.372067	38.621277
119.760000	803.850453	38.665436
120.643960	806.800983	38.709700
121.528460	808.094210	38.753876
122.413360	807.811719	38.798254
123.299220	810.932396	38.842421
124.183800	813.108011	38.886708
125.068420	809.640202	38.930834
125.951260	812.962626	38.974707
126.831100	812.480206	39.018961
127.712660	813.434300	39.062817
128.590700	816.660696	39.106925
129.473960	817.832665	39.151235
130.360600	818.379683	39.195556
131.245620	819.932492	39.239915
132.132780	821.683277	39.284269
133.019640	822.242331	39.328367
133.901280	823.761919	39.373177
134.799420	825.582220	39.417387
135.683860	825.491677	39.461695
136.569720	826.407210	39.505873
137.452100	829.075463	39.555007
138.435920	830.524789	39.599206
139.318660	828.398807	39.643600
140.206200	831.674237	39.687728
141.090380	833.380727	39.732050
141.976800	834.217244	39.776285
142.994180	835.023668	39.826941
143.874860	835.921965	39.871047
144.756280	838.344027	39.915317
145.640880	838.830406	39.959430
146.521580	840.158065	40.003598
147.407780	841.527817	40.048021
148.295820	842.185381	40.092455
149.184940	842.724716	40.136782
150.070200	843.670851	40.181121
150.956840	845.193454	40.225435
151.843400	844.916602	40.280152
152.996100	847.766746	40.327086
153.877460	849.562286	40.371409
154.764160	850.226078	40.415800
155.652040	850.115719	40.460063
156.534160	853.021518	40.504106
157.417960	853.175916	40.548422
158.304140	854.420921	40.592435
159.183300	857.085603	40.636458
160.065880	856.902472	40.680720
160.948660	857.159043	40.724762
161.829720	860.207812	40.768763
162.710040	860.732075	40.812807
163.591760	859.773357	40.857102
164.475980	861.558170	40.901183
165.358240	864.188690	40.945505
166.244560	864.938567	40.989750
167.130880	867.594443	41.034209
168.018620	869.397445	41.078178
168.898580	869.354450	41.122908
169.792480	870.244391	41.166903
170.672660	870.499530	41.210789
171.551700	872.885717	41.255186
172.439660	871.584312	41.299360
173.322480	875.349490	41.344539
174.226780	876.184296	41.388926
175.114120	876.100818	41.433265
175.999840	877.091074	41.477535
176.886060	879.139647	41.521657
178.006540	880.426019	41.577783
178.890120	882.193132	41.622008
179.775100	882.661814	41.666264
180.661120	883.346361	41.710581
181.547480	884.924536	41.754952
182.436600	886.195179	41.799388
183.323880	886.214852	41.843663
184.207540	886.407541	41.888395
185.100860	888.347890	41.932336
185.981380	890.400938	41.976203
186.860040	891.301244	42.020544
187.745780	892.750270	42.064545
188.629580	895.719111	42.109551
189.525680	896.497926	42.154181
190.419880	895.179936	42.199076
191.317420	896.547623	42.243776
192.211580	898.290729	42.288600
193.107800	899.199007	42.333351
194.002860	900.968637	42.377762
194.890440	900.517217	42.421816
195.770660	902.503969	42.466155
196.658420	902.328201	42.517812
197.690800	905.369149	42.561848
198.572900	907.475745	42.606291
199.461420	907.337160	42.650664
200.346240	910.807870	42.694789
201.231760	911.631909	42.739305
202.122000	910.529137	42.783516
203.003640	911.158801	42.827341
203.879560	913.178997	42.871171
204.758040	914.623671	42.915652
205.647620	915.578282	42.959682
206.528200	917.904905	43.003550
207.407120	919.550357	43.047930
208.293140	919.358022	43.092799
209.190860	922.679729	43.137042
210.074980	922.708520	43.181233
210.958900	922.716975	43.225554
211.846900	924.722506	43.269791
212.730600	927.089616	43.313938
213.613240	928.396256	43.358026
214.494780	930.005059	43.401796
215.371920	929.758043	43.446058
216.254200	931.163476	43.490167
217.137880	931.427656	43.534404
218.022460	933.720394	43.578566
218.906840	934.630114	43.622921
219.793000	935.811902	43.667265
220.680040	939.371515	43.711539
221.565320	939.439025	43.755757
222.449580	939.912873	43.800016
223.343240	943.883603	43.844427
224.224640	943.048152	43.888655
225.106080	943.503056	43.932685
225.986700	946.086727	43.976614
226.866960	947.859599	44.020573
227.746360	948.191215	44.064619
228.628760	949.731243	44.108951
229.515120	951.050154	44.153325
230.449560	954.050249	44.200152
231.380420	955.211365	44.246674
232.322120	958.758070	44.294514
233.269360	959.195975	44.340938
234.199400	960.039803	44.387564
235.129120	961.281963	44.434166
236.062480	965.981331	44.480939
236.996320	966.783854	44.527278
238.038560	970.258194	44.579351
239.252340	972.566429	44.639824
240.173840	975.656160	44.686118
241.100320	978.803133	44.732990
242.038160	977.943287	44.779273
243.038220	979.473942	44.829118
243.967800	984.798935	44.875861
244.900280	986.658134	44.922567
245.830360	987.186113	44.969027
246.762580	990.169727	45.026466
248.058180	990.517011	45.080225
248.984640	993.795267	45.126516
249.920120	996.588636	45.173292
250.843060	996.612558	45.219610
251.772160	998.362206	45.265976
252.697300	1002.378339	45.322923
253.836540	1003.766651	45.369383
254.765920	1005.518799	45.415908
255.696620	1006.170232	45.462440
256.625620	1008.726951	45.508482
257.551720	1009.822964	45.554950
258.480780	1010.430916	45.601466
259.405200	1014.311482	45.647759
260.333500	1016.513181	45.694259
261.265080	1017.201911	45.740755
262.193400	1018.479654	45.787107
263.119380	1021.034531	45.833164
264.041860	1023.072893	45.879659
264.972780	1024.506447	45.926202
265.899760	1027.237707	45.972409
266.840420	1029.519192	46.019072
267.762320	1030.317783	46.065669
268.691820	1030.428084	46.112395
269.625900	1032.542198	46.158909
270.556960	1036.722104	46.205360
271.486760	1037.814019	46.251898
272.417120	1040.627127	46.298197
273.353720	1042.371509	46.345081
274.280720	1045.065193	46.391459
275.210780	1046.449757	46.438042
276.447680	1047.759704	46.499949
277.381380	1052.844407	46.546523
278.322360	1056.516128	46.593394
279.247700	1061.073625	46.639757
280.173760	1062.566731	46.685993
281.098500	1065.235217	46.732362
282.026180	1066.946329	46.778823
283.052240	1068.570533	46.830155
283.981080	1070.635768	46.876329
284.922840	1072.408366	46.923523
285.854240	1074.329348	46.970161
286.785460	1076.280248	47.016573
287.710020	1077.854373	47.062591
288.643260	1079.689219	47.109446
289.569960	1081.318316	47.156104
290.501200	1086.933858	47.202502
291.437680	1089.151500	47.249505
292.384840	1092.624644	47.296446
293.309680	1093.112069	47.343012
294.237860	1095.111755	47.389231
295.164960	1098.575550	47.435888
296.097960	1099.269156	47.482393
297.027180	1099.830862	47.528858
298.369920	1103.978289	47.596010
299.298520	1104.501625	47.642203
300.247840	1109.091633	47.689865
301.178200	1111.137755	47.736333
302.108660	1110.098714	47.782902
303.053340	1110.990567	47.829832
303.993600	1114.726093	47.877039
304.920900	1115.785597	47.923431
305.845980	1115.941201	47.969749
306.799800	1116.921452	48.017330
307.729180	1120.296087	48.074522
308.869780	1120.918464	48.121052
309.800780	1122.134679	48.167621
310.731960	1123.546311	48.213978
311.656740	1125.065193	48.259829
312.574920	1126.871920	48.305950
313.500420	1129.258572	48.352499
314.433140	1132.126961	48.398924
315.357960	1131.327242	48.445529
316.285860	1131.283987	48.491584
317.204040	1135.610570	48.537802
